origin,destination,avg_route_delay
LAS,RAP,3.7777777777777777
LAS,RDM,28.875
LAS,RDU,5.933962264150943
LAS,RFD,5.55
LAS,RIC,65.79166666666667
LAS,RNO,6.302295918367347
LAS,RSW,1.5
LAS,SAN,7.747354497354498
LAS,SAT,6.321899736147757
LAS,SBA,8.208163265306123
LAS,SBN,4.204081632653061
LAS,SCK,4.2803347280334725
LAS,SDF,10.377450980392156
LAS,SEA,2.8953856991898554
LAS,SFB,8.25
LAS,SFO,8.527175978715317
LAS,SGF,9.846153846153847
LAS,SHV,1.5820895522388059
LAS,SJC,4.488466757123474
LAS,SLC,5.75748502994012
LAS,SMF,4.112707182320442
LAS,SMX,9.308823529411764
LAS,SNA,4.157262905162065
LAS,STL,8.240300375469337
LAS,TPA,7.339168490153173
LAS,TUL,9.35897435897436
LAS,TUS,4.960416666666666
LAS,TYS,41.38775510204081
LAS,VPS,20.526315789473685
LAS,XNA,11.578947368421053
LAW,DFW,6.722846441947565
LAX,ABQ,1.966189856957087
LAX,ACV,4.395833333333333
LAX,ANC,-1.8703703703703705
LAX,ASE,11.267942583732058
LAX,ATL,1.742
LAX,AUS,3.6014697569248164
LAX,BDL,10.583333333333334
LAX,BIH,12.6
LAX,BIL,-17.666666666666668
LAX,BLI,4.228571428571429
LAX,BNA,1.7523510971786833
LAX,BOI,2.191196698762036
LAX,BOS,-1.5258116019159127
LAX,BTR,-26.0
LAX,BUF,17.014705882352942
LAX,BWI,-1.2826747720364742
LAX,BZN,-0.7629310344827587
LAX,CHS,16.52173913043478
LAX,CID,4.3076923076923075
LAX,CLE,-0.5047923322683706
LAX,CLT,-0.06036036036036036
LAX,CMH,0.9725274725274725
LAX,COS,2.3717277486910993
LAX,CVG,1.3973214285714286
LAX,DAL,5.281609195402299
LAX,DCA,-6.077279752704792
LAX,DEN,-0.7130893300248139
LAX,DFW,4.702193283070597
LAX,DRO,6.714285714285714
LAX,DSM,4.25
LAX,DTW,2.0633744855967078
LAX,EGE,9.055555555555555
LAX,ELP,-0.6684491978609626
LAX,EUG,-3.2073490813648293
LAX,EWR,4.691169451073986
LAX,FAR,-3.5
LAX,FAT,3.202572347266881
LAX,FCA,-2.164383561643836
LAX,FLG,-21.0
LAX,FLL,3.9948347107438016
LAX,FSD,11.333333333333334
LAX,GEG,-1.7039473684210527
LAX,GJT,3.764705882352941
LAX,GRR,18.0
LAX,HDN,-1.5238095238095237
LAX,HNL,1.491638795986622
LAX,HOU,2.093103448275862
LAX,IAD,-5.434489402697495
LAX,IAH,0.7886919022520364
LAX,ICT,-0.1111111111111111
LAX,IDA,-12.0
LAX,IND,3.528368794326241
LAX,ITO,-9.85897435897436
LAX,JAC,-0.2692307692307692
LAX,JAX,22.692307692307693
LAX,JFK,1.8412446059504883
LAX,KOA,-2.7627551020408165
LAX,LAS,5.56732223903177
LAX,LGA,36.333333333333336
LAX,LIH,-3.410569105691057
LAX,LIT,7.75
LAX,MCI,1.7707006369426752
LAX,MCO,0.2639676113360324
LAX,MDW,1.0699404761904763
LAX,MEM,6.345360824742268
LAX,MFE,9.176470588235293
LAX,MFR,-3.1630094043887147
LAX,MIA,9.724028548770816
LAX,MKE,3.236111111111111
LAX,MMH,10.121951219512194
LAX,MRY,2.0144927536231885
LAX,MSN,-5.074074074074074
LAX,MSO,2.1666666666666665
LAX,MSP,0.8916349809885932
LAX,MSY,2.2229551451187337
LAX,MTJ,-5.8
LAX,OAK,0.24245748765770708
LAX,OGG,-3.44119743406985
LAX,OKC,-5.333333333333333
LAX,OMA,1.2317880794701987
LAX,ORD,2.099771017337259
LAX,PAE,6.583333333333333
LAX,PBI,-5.081081081081081
LAX,PDX,0.31902439024390244
LAX,PHL,4.437092264678472
LAX,PHX,2.4967384213959556
LAX,PIT,-0.4057971014492754
LAX,PRC,-1.7337662337662338
LAX,PSC,19.822222222222223
LAX,PSP,0.5857142857142857
LAX,PVU,22.1
LAX,RAP,5.0
LAX,RDD,4.5396825396825395
LAX,RDM,0.32459016393442625
LAX,RDU,2.3627450980392157
LAX,RIC,1.2727272727272727
LAX,RNO,0.955810147299509
LAX,RSW,1.9696969696969697
LAX,SAN,2.963838664812239
LAX,SAT,7.567605633802817
LAX,SBA,-0.0390625
LAX,SBP,8.623188405797102
LAX,SCK,-10.790697674418604
LAX,SDF,-0.71875
LAX,SEA,-2.353151010701546
LAX,SFO,2.7513430544896393
LAX,SGF,2.6964285714285716
LAX,SGU,15.542857142857143
LAX,SHV,-1.3636363636363635
LAX,SJC,-1.9083402146985962
LAX,SLC,1.0526550647032575
LAX,SMF,-0.023694390715667313
LAX,STL,2.855421686746988
LAX,STS,1.585987261146497
LAX,SUN,0.8053097345132744
LAX,TPA,4.49738219895288
LAX,TUL,-0.5942028985507246
LAX,TUS,1.0110775427995973
LAX,XNA,-2.6875
LBB,AUS,-5.864077669902913
LBB,DAL,0.9557399723374828
LBB,DEN,-0.8188679245283019
LBB,DFW,7.568762278978389
LBB,HOU,2.4545454545454546
LBB,IAH,6.178807947019868
LBB,LAS,1.7572254335260116
LBB,PHX,-1.4926470588235294
LBE,FLL,3.011111111111111
LBE,MCO,0.6797752808988764
LBE,MYR,-2.7131147540983607
LBE,RSW,-3.857142857142857
LBE,TPA,-7.1
LBF,BFF,52.0
LBF,DEN,4.1923076923076925
LBF,EAR,-7.25
LBF,SUX,12.375
LBL,DDC,21.475
LBL,DEN,-1.661764705882353
LBL,PUB,-2.6875
LCH,DFW,11.853273137697517
LCH,IAH,1.6845637583892616
LCK,CHS,-0.5
LCK,FLL,33.54347826086956
LCK,JAX,9.5
LCK,MYR,20.12280701754386
LCK,ORF,-1.0
LCK,PGD,11.075949367088608
LCK,PIE,12.76056338028169
LCK,SAV,42.08620689655172
LCK,SFB,17.242857142857144
LCK,SRQ,12.969696969696969
LCK,VPS,10.64516129032258
LEX,ATL,-1.7866419294990723
LEX,CLT,-0.178743961352657
LEX,DCA,-3.8737864077669903
LEX,DFW,3.1508620689655173
LEX,DTW,4.160087719298246
LEX,FLL,18.924242424242426
LEX,HOU,20.363636363636363
LEX,IAD,13.6
LEX,IAH,-0.68
LEX,LGA,-6.071428571428571
LEX,MSP,-19.724137931034484
LEX,MYR,7.0
LEX,ORD,0.7837259100642399
LEX,PGD,16.011363636363637
LEX,PHL,-1.0
LEX,PIE,17.159420289855074
LEX,SFB,18.434782608695652
LEX,VPS,6.666666666666667
LFT,ATL,-0.26136363636363635
LFT,CLT,5.839416058394161
LFT,DEN,9.11111111111111
LFT,DFW,13.60204081632653
LFT,IAH,-0.5727002967359051
LFT,MCO,71.0
LGA,ACK,-2.0925925925925926
LGA,AGS,7.428571428571429
LGA,ALB,-1.460122699386503
LGA,ATL,1.8507418397626112
LGA,AVL,-5.627450980392157
LGA,BDL,5.1313131313131315
LGA,BGM,31.71186440677966
LGA,BGR,0.7915567282321899
LGA,BHM,8.568376068376068
LGA,BNA,0.49461262185736277
LGA,BOS,3.417850525015442
LGA,BTV,2.906474820143885
LGA,BUF,1.0129589632829374
LGA,BWI,6.0
LGA,BZN,-1.0
LGA,CAE,8.31764705882353
LGA,CAK,33.729729729729726
LGA,CHA,20.21212121212121
LGA,CHO,1.598326359832636
LGA,CHS,6.506578947368421
LGA,CLE,4.142740619902121
LGA,CLT,-4.2072538860103625
LGA,CMH,2.6022556390977445
LGA,CVG,-1.7440660474716203
LGA,DAB,-28.22222222222222
LGA,DAL,1.1696428571428572
LGA,DAY,15.004716981132075
LGA,DCA,2.2213740458015265
LGA,DEN,-0.11580680570801317
LGA,DFW,2.861044176706827
LGA,DSM,9.286764705882353
LGA,DTW,-0.42316926770708285
LGA,EGE,14.428571428571429
LGA,EYW,-3.696629213483146
LGA,FCA,-1.0
LGA,FLL,8.983234180638183
LGA,GRR,0.025089605734767026
LGA,GSO,8.015151515151516
LGA,GSP,2.494949494949495
LGA,HHH,-15.019607843137255
LGA,HOU,6.260162601626016
LGA,HYA,-15.88888888888889
LGA,IAD,5.529933481152994
LGA,IAH,1.4176334106728539
LGA,ILM,3.2351778656126484
LGA,IND,2.1803108808290155
LGA,JAC,-10.857142857142858
LGA,JAX,6.778810408921933
LGA,LAX,38.57142857142857
LGA,LEX,19.86046511627907
LGA,LIT,-0.6285714285714286
LGA,MCI,1.7877358490566038
LGA,MCO,9.91270285394516
LGA,MDW,2.0365591397849463
LGA,MEM,-2.2615384615384615
LGA,MHT,23.805555555555557
LGA,MIA,6.48475740661228
LGA,MKE,2.8866328257191203
LGA,MSN,0.984
LGA,MSP,-3.620857699805068
LGA,MSY,4.544731610337972
LGA,MTJ,-30.333333333333332
LGA,MVY,2.5058823529411764
LGA,MYR,5.414351851851852
LGA,OKC,-1.4714285714285715
LGA,OMA,5.212230215827338
LGA,ORD,4.447096092925026
LGA,ORF,3.2523584905660377
LGA,ORH,-1.8928571428571428
LGA,PBI,7.725024727992087
LGA,PHL,4.201219512195122
LGA,PIT,-0.7990985189954926
LGA,PNS,-0.1794871794871795
LGA,PVD,-1.6545454545454545
LGA,PWM,5.562711864406779
LGA,RAP,-14.142857142857142
LGA,RDU,2.380716934487021
LGA,RIC,0.13232323232323231
LGA,ROA,-0.89171974522293
LGA,ROC,1.4311224489795917
LGA,RSW,5.018433179723503
LGA,SAV,5.6532438478747205
LGA,SBN,-16.0
LGA,SCE,-14.565217391304348
LGA,SDF,-1.9945652173913044
LGA,SJU,9.833333333333334
LGA,SLC,-9.0
LGA,SRQ,5.358139534883721
LGA,STL,0.7693324520819563
LGA,SYR,3.61144578313253
LGA,TPA,7.579864472410455
LGA,TUL,-0.391304347826087
LGA,TVC,-5.531914893617022
LGA,TYS,5.14367816091954
LGA,VPS,25.666666666666668
LGA,XNA,1.7213740458015268
LGB,AUS,3.831730769230769
LGB,BNA,7.833333333333333
LGB,BOS,-9.306122448979592
LGB,BZN,0.875
LGB,COS,0.125
LGB,DAL,12.44
LGB,DEN,3.038781163434903
LGB,DFW,38.29032258064516
LGB,ELP,-3.6666666666666665
LGB,FLL,23.0
LGB,HDN,14.166666666666666
LGB,HNL,-5.391304347826087
LGB,HOU,3.9054054054054053
LGB,JFK,-5.010752688172043
LGB,LAS,5.175641025641026
LGB,MCI,-4.157894736842105
LGB,MCO,-24.0
LGB,MDW,2.3564356435643563
LGB,MSY,18.333333333333332
LGB,OAK,0.3056234718826406
LGB,OGG,-2.446327683615819
LGB,PDX,5.583333333333333
LGB,PHX,5.945260347129506
LGB,PSP,-4.0
LGB,RNO,4.9728260869565215
LGB,SEA,4.351648351648351
LGB,SFO,9.258426966292134
LGB,SJC,0.57
LGB,SLC,-0.17631224764468373
LGB,SMF,-0.8277310924369747
LGB,STL,4.9625
LIH,DEN,-14.18939393939394
LIH,HNL,2.566383257030739
LIH,KOA,5.390909090909091
LIH,LAS,-7.375
LIH,LAX,0.5300859598853869
LIH,OAK,-3.1004016064257027
LIH,OGG,3.7578947368421054
LIH,PDX,16.907692307692308
LIH,PHX,4.3375
LIH,SAN,0.23728813559322035
LIH,SEA,-0.5336538461538461
LIH,SFO,-0.9203187250996016
LIH,SJC,2.4972067039106145
LIT,ATL,-2.7877591312931886
LIT,CLT,1.9078014184397163
LIT,DAL,8.557788944723619
LIT,DCA,-3.4966442953020134
LIT,DEN,12.116883116883116
LIT,DFW,13.169561621174525
LIT,DTW,0.09523809523809523
LIT,HOU,-6.523809523809524
LIT,IAH,9.291770573566085
LIT,LAS,1.6020408163265305
LIT,LAX,19.0
LIT,LGA,-3.3333333333333335
LIT,MCO,-14.222222222222221
LIT,MIA,-1.565217391304348
LIT,ORD,8.947189097103918
LIT,PHX,-3.0
LIT,PIE,19.1875
LIT,SFB,35.64102564102564
LIT,STL,-1.0196078431372548
LIT,VPS,11.272727272727273
LNK,ATL,8.464285714285714
LNK,DEN,16.25179856115108
LNK,MSP,-4.0
LNK,ORD,10.721311475409836
LRD,DFW,8.951907131011609
LRD,IAH,-2.981707317073171
LRD,LAS,7.147540983606557
LSE,DTW,-4.704545454545454
LSE,MSP,-3.2691029900332227
LSE,ORD,-0.12228260869565218
LWB,IAD,-4.260869565217392
LWB,ORD,13.535211267605634
LWB,SHD,42.333333333333336
LWS,DEN,7.1466666666666665
LWS,SLC,-3.7908163265306123
LYH,CLT,-6.741463414634146
MAF,AUS,-6.117647058823529
MAF,DAL,-0.6773700305810397
MAF,DEN,10.014319809069212
MAF,DFW,9.814192343604109
MAF,HOU,-1.3880903490759753
MAF,IAH,4.23067331670823
MAF,LAS,-3.2
MAF,PHX,4.7218543046357615
MBS,APN,0.0
MBS,DTW,-2.4015748031496065
MBS,MSP,-4.461538461538462
MBS,ORD,7.3621621621621625
MCI,ABQ,-3.2753623188405796
MCI,ATL,-0.9992764109985528
MCI,AUS,5.180645161290323
MCI,AZA,-4.5
MCI,BNA,0.11516314779270634
MCI,BOS,9.661490683229813
MCI,BWI,-0.06666666666666667
MCI,CHS,-26.5
MCI,CLT,0.9708904109589042
MCI,CVG,15.977011494252874
MCI,DAL,2.3055885850178357
MCI,DCA,1.806873977086743
MCI,DEN,4.893501805054152
MCI,DFW,6.558673469387755
MCI,DTW,-2.620578778135048
MCI,ECP,6.7368421052631575
MCI,EWR,5.885057471264368
MCI,FLL,4.6991525423728815
MCI,HOU,-1.392330383480826
MCI,IAD,1.0224215246636772
MCI,IAH,-3.0490693739424706
MCI,IND,-0.16666666666666666
MCI,JFK,4.813725490196078
MCI,LAS,4.185
MCI,LAX,0.47194719471947194
MCI,LGA,3.680904522613065
MCI,LGB,-0.1875
MCI,MCO,7.7272727272727275
MCI,MDW,-0.3297758804695838
MCI,MIA,6.868421052631579
MCI,MKE,-2.7466666666666666
MCI,MSP,-2.2496954933008526
MCI,MSY,2.9921875
MCI,MYR,3.0714285714285716
MCI,OAK,-3.2066666666666666
MCI,ORD,3.621502209131075
MCI,PDX,0.13592233009708737
MCI,PGD,24.875
MCI,PHL,1.2818791946308725
MCI,PHX,-0.16575192096597147
MCI,PIE,4.130434782608695
MCI,PNS,5.333333333333333
MCI,RDU,-3.911111111111111
MCI,RSW,8.278846153846153
MCI,SAN,-0.03333333333333333
MCI,SAT,-2.6
MCI,SEA,-2.4423529411764706
MCI,SFB,7.375
MCI,SFO,0.08333333333333333
MCI,SLC,-0.7927350427350427
MCI,SNA,-3.6363636363636362
MCI,SRQ,-9.0
MCI,STL,-0.7493540051679587
MCI,TPA,5.232
MCI,VPS,4.717948717948718
MCO,ABQ,5.0
MCO,ACY,11.590116279069768
MCO,ALB,5.621621621621622
MCO,ATL,6.0870380289234065
MCO,AUS,8.547252747252747
MCO,AVL,6.464285714285714
MCO,BDL,11.715320910973086
MCO,BFM,-29.0
MCO,BHM,5.010380622837371
MCO,BMI,3.2439024390243905
MCO,BNA,6.965046888320545
MCO,BOS,9.69636456733231
MCO,BQN,23.447300771208226
MCO,BTV,21.06896551724138
MCO,BUF,12.681967213114755
MCO,BWI,8.481818181818182
MCO,CAK,6.345238095238095
MCO,CID,23.5
MCO,CLE,12.138920780711825
MCO,CLT,8.5546875
MCO,CMH,10.283715012722647
MCO,COS,0.7878787878787878
MCO,CRW,8.630434782608695
MCO,CVG,8.498475609756097
MCO,DAL,7.841711229946524
MCO,DAY,-3.0
MCO,DCA,11.237542662116041
MCO,DEN,7.711484593837535
MCO,DFW,11.853932584269662
MCO,DSM,-5.294117647058823
MCO,DTW,7.955656623081296
MCO,ELP,10.375
MCO,EWR,17.52155625657203
MCO,EYW,-4.2
MCO,FAR,8.1
MCO,FLL,4.582753824756606
MCO,FSD,1.5
MCO,GRB,6.375
MCO,GRR,4.703488372093023
MCO,GSO,7.647058823529412
MCO,GSP,-5.5
MCO,HNL,12.619047619047619
MCO,HOU,5.298435619735259
MCO,HPN,17.697516930022573
MCO,HRL,11.25
MCO,HSV,-5.714285714285714
MCO,IAD,7.536337209302325
MCO,IAH,7.288499025341131
MCO,ILG,20.307692307692307
MCO,IND,7.618796198521648
MCO,ISP,10.93368237347295
MCO,JAN,8.192307692307692
MCO,JFK,18.001015228426397
MCO,LAS,9.258652094717668
MCO,LAX,2.5931941221964423
MCO,LBE,15.981818181818182
MCO,LFT,-23.75
MCO,LGA,12.716583471991125
MCO,LIT,-18.5
MCO,MCI,9.50817236255572
MCO,MDT,8.692307692307692
MCO,MDW,6.2
MCO,MEM,10.78
MCO,MHT,1.113573407202216
MCO,MIA,9.174496644295303
MCO,MKE,8.571428571428571
MCO,MSN,4.24
MCO,MSP,5.509664292980672
MCO,MSY,10.66089965397924
MCO,MYR,13.875
MCO,OAK,9.6
MCO,OKC,11.716666666666667
MCO,OMA,7.3052631578947365
MCO,ONT,13.872881355932204
MCO,ORD,10.065902578796562
MCO,ORF,10.139344262295081
MCO,ORH,14.44
MCO,PDX,5.206060606060606
MCO,PHL,9.78233187425388
MCO,PHX,8.115277777777777
MCO,PIT,9.461627906976744
MCO,PNS,17.3265306122449
MCO,PSE,10.778409090909092
MCO,PSM,-1.4
MCO,PVD,8.998635743519781
MCO,PWM,1.9538461538461538
MCO,RDU,7.997247706422018
MCO,RIC,6.221311475409836
MCO,ROC,6.0
MCO,RSW,9.533333333333333
MCO,SAN,9.127853881278538
MCO,SAT,9.16388888888889
MCO,SDF,10.361904761904762
MCO,SEA,-0.9800285306704708
MCO,SFO,2.8256070640176603
MCO,SJC,27.157894736842106
MCO,SJU,15.895322085889571
MCO,SLC,7.818930041152264
MCO,SMF,8.391304347826088
MCO,SRQ,-3.142857142857143
MCO,STL,5.795546558704453
MCO,STT,5.49645390070922
MCO,SWF,22.39080459770115
MCO,SYR,15.48828125
MCO,TTN,12.646840148698885
MCO,TUL,5.0
MCO,TYS,5.45
MCO,XNA,52.0
MCW,FOD,-1.9142857142857144
MCW,ORD,-14.803921568627452
MDT,ATL,-2.1379310344827585
MDT,BNA,7.609756097560975
MDT,CLT,-6.0
MDT,DEN,24.153846153846153
MDT,DFW,-8.346153846153847
MDT,DTW,7.491176470588235
MDT,EWR,-3.2962962962962963
MDT,FLL,51.5
MDT,IAD,26.857142857142858
MDT,MCO,23.512820512820515
MDT,MYR,15.65
MDT,ORD,5.161350844277673
MDT,PGD,9.98076923076923
MDT,PHL,-2.5714285714285716
MDT,PIE,3.5789473684210527
MDT,SFB,23.433962264150942
MDT,SRQ,2.239130434782609
MDW,ABE,-12.2
MDW,ABQ,-0.4631578947368421
MDW,ALB,10.252396166134185
MDW,ATL,3.1895006402048653
MDW,AUS,2.8989113530326596
MDW,AVL,13.586206896551724
MDW,BDL,9.726384364820847
MDW,BHM,10.06578947368421
MDW,BNA,2.2690246516613075
MDW,BOI,17.0
MDW,BOS,8.363478260869565
MDW,BUF,8.37163814180929
MDW,BUR,0.9722222222222222
MDW,BWI,4.128526645768025
MDW,BZN,-2.8333333333333335
MDW,CHS,4.337662337662338
MDW,CLE,4.493975903614458
MDW,CLT,4.327814569536423
MDW,CMH,6.306976744186047
MDW,COS,2.7286821705426356
MDW,CVG,3.033195020746888
MDW,DAL,3.120183486238532
MDW,DCA,1.856140350877193
MDW,DEN,4.145021645021645
MDW,DFW,30.78846153846154
MDW,DTW,3.5099685204616997
MDW,ECP,5.4772727272727275
MDW,EWR,19.423728813559322
MDW,FLL,1.725341426403642
MDW,GEG,12.222222222222221
MDW,GRR,8.009153318077804
MDW,HOU,2.0551643192488265
MDW,IAD,9.195121951219512
MDW,IAH,1.1774193548387097
MDW,IND,0.3
MDW,JAX,9.159420289855072
MDW,LAS,4.291851851851852
MDW,LAX,4.645348837209302
MDW,LGA,5.9791437980241495
MDW,LGB,5.087719298245614
MDW,MCI,1.983739837398374
MDW,MCO,7.1376975169300225
MDW,MEM,6.587030716723549
MDW,MHT,11.011194029850746
MDW,MIA,12.764912280701754
MDW,MSP,5.124821683309558
MDW,MSY,2.3932135728542914
MDW,MYR,10.390977443609023
MDW,OAK,3.0563725490196076
MDW,OKC,9.615384615384615
MDW,OMA,7.8450244698205545
MDW,ONT,7.365384615384615
MDW,ORF,9.700460829493087
MDW,PBI,12.857142857142858
MDW,PDX,0.8390243902439024
MDW,PGD,49.69565217391305
MDW,PHL,7.508661417322835
MDW,PHX,5.005723630417007
MDW,PIT,5.823630136986301
MDW,PNS,16.666666666666668
MDW,PSP,30.5
MDW,PVD,6.16796875
MDW,PVU,-16.0
MDW,PWM,14.4
MDW,RDU,6.1752136752136755
MDW,RIC,9.356589147286822
MDW,RNO,1.9230769230769231
MDW,ROC,10.012048192771084
MDW,RSW,3.588579795021962
MDW,SAN,3.7007874015748032
MDW,SAT,6.477351916376307
MDW,SAV,26.333333333333332
MDW,SDF,4.125813449023862
MDW,SEA,2.9903846153846154
MDW,SFO,8.736842105263158
MDW,SJC,2.678733031674208
MDW,SJU,5.676923076923077
MDW,SLC,7.285310734463277
MDW,SMF,2.814814814814815
MDW,SNA,7.8076923076923075
MDW,SRQ,5.532467532467533
MDW,STL,2.796666666666667
MDW,TPA,5.871186440677966
MDW,TTN,-3.0
MDW,TUL,7.696629213483146
MDW,TUS,-6.040650406504065
MDW,TYS,24.205128205128204
MDW,VPS,10.372549019607844
MEI,DFW,12.0
MEI,IAH,-6.982142857142857
MEI,ORD,8.450980392156863
MEI,PIB,1.943661971830986
MEM,ATL,0.11976047904191617
MEM,AUS,0.11627906976744186
MEM,AZA,15.272727272727273
MEM,BOS,6.875
MEM,BWI,4.3544303797468356
MEM,CLT,6.619361936193619
MEM,DAL,5.003802281368821
MEM,DCA,4.397291196388262
MEM,DEN,4.858108108108108
MEM,DFW,12.47108843537415
MEM,DSM,0.0
MEM,DTW,0.9859154929577465
MEM,EWR,7.104712041884817
MEM,FLL,41.8235294117647
MEM,HOU,-1.675392670157068
MEM,IAH,6.886792452830188
MEM,IND,-30.0
MEM,LAS,24.354430379746834
MEM,LAX,6.836842105263158
MEM,LGA,8.384615384615385
MEM,MCO,6.428057553956834
MEM,MDW,2.4149253731343285
MEM,MIA,1.0535714285714286
MEM,MSP,-4.331730769230769
MEM,ORD,10.687074829931973
MEM,PGD,4.545454545454546
MEM,PHL,2.4630541871921183
MEM,PHX,5.316363636363636
MEM,PIE,18.82608695652174
MEM,PIT,0.0
MEM,SFB,26.357142857142858
MEM,SLC,-6.174603174603175
MEM,TPA,7.869565217391305
MEM,VPS,77.34782608695652
MFE,AZA,-1.2
MFE,BNA,28.0
MFE,DFW,7.1503067484662575
MFE,IAH,1.7796101949025487
MFE,LAS,8.106870229007633
MFE,LAX,10.857142857142858
MFE,SFB,26.736842105263158
MFR,AZA,51.0625
MFR,DEN,7.553370786516854
MFR,LAS,18.626666666666665
MFR,LAX,5.470769230769231
MFR,PDX,-0.09345794392523364
MFR,PHX,9.935714285714285
MFR,SAN,44.875
MFR,SEA,-2.891566265060241
MFR,SFO,12.153526970954356
MFR,SLC,-0.0711864406779661
MFR,SNA,6.521739130434782
MGM,ATL,2.044654939106901
MGM,CLT,4.880597014925373
MGM,DCA,5.175572519083969
MGM,DFW,8.982800982800983
MGM,PHL,3.0
MHK,DFW,0.033734939759036145
MHK,ORD,5.642307692307693
MHT,ATL,-9.608695652173912
MHT,BWI,-5.730352303523035
MHT,CLT,-3.8531187122736417
MHT,DCA,12.508120649651973
MHT,DTW,-11.1875
MHT,EWR,5.4326923076923075
MHT,FLL,-8.261904761904763
MHT,IAD,-3.375
MHT,LGA,-8.238095238095237
MHT,MCO,4.722857142857142
MHT,MDW,-2.3657587548638133
MHT,MYR,-9.88888888888889
MHT,ORD,-3.4948453608247423
MHT,PHL,-0.26811594202898553
MHT,RSW,23.458333333333332
MHT,TPA,6.204301075268817
MIA,ACY,17.87878787878788
MIA,AGS,-12.0
MIA,ALB,-5.333333333333333
MIA,ATL,6.050237610319077
MIA,AUS,7.9557142857142855
MIA,AVL,2.0526315789473686
MIA,BDL,8.945392491467576
MIA,BGR,6.0
MIA,BHM,2.282142857142857
MIA,BNA,9.537519142419601
MIA,BOS,8.11849710982659
MIA,BTV,14.0
MIA,BUF,10.8
MIA,BWI,11.007407407407408
MIA,CAE,0.4074074074074074
MIA,CHA,85.5
MIA,CHS,0.48360655737704916
MIA,CLE,6.651810584958217
MIA,CLT,7.120637329286798
MIA,CMH,3.479338842975207
MIA,CVG,9.476076555023923
MIA,DAL,17.137254901960784
MIA,DAY,-3.0
MIA,DCA,8.607115821347463
MIA,DEN,12.181102362204724
MIA,DFW,11.692941176470589
MIA,DSM,11.318181818181818
MIA,DTW,11.001519756838906
MIA,EGE,13.540983606557377
MIA,EWR,13.177656675749319
MIA,EYW,-3.493333333333333
MIA,GNV,6.586206896551724
MIA,GRR,5.481481481481482
MIA,GSO,8.147208121827411
MIA,GSP,-1.4523809523809523
MIA,HOU,4.4263322884012535
MIA,HPN,34.6
MIA,HSV,677.0
MIA,IAD,2.3520408163265305
MIA,IAH,8.533042846768337
MIA,IND,7.2928759894459105
MIA,ISP,43.333333333333336
MIA,JAC,47.0
MIA,JAN,-21.0
MIA,JAX,6.868085106382979
MIA,JFK,16.392262708052183
MIA,LAS,12.947460595446586
MIA,LAX,13.311056105610561
MIA,LEX,-19.0
MIA,LGA,7.702584318878668
MIA,LIT,8.38888888888889
MIA,MCI,3.1774193548387095
MIA,MCO,7.93491124260355
MIA,MDW,4.202898550724638
MIA,MEM,7.572052401746725
MIA,MKE,-10.233333333333333
MIA,MSN,3.3333333333333335
MIA,MSP,7.5092936802973975
MIA,MSY,8.716692189892802
MIA,MYR,4.357142857142857
MIA,OKC,13.791666666666666
MIA,OMA,-2.395348837209302
MIA,ORD,6.300845070422535
MIA,ORF,3.1810344827586206
MIA,PHL,10.983402489626556
MIA,PHX,6.2313167259786475
MIA,PIT,5.885117493472585
MIA,PNS,1.1682027649769586
MIA,PVD,42.0
MIA,PWM,-10.6
MIA,RDU,6.782936010037641
MIA,RIC,2.1569506726457397
MIA,ROC,-3.0
MIA,RSW,0.1111111111111111
MIA,SAN,26.1375
MIA,SAT,20.739795918367346
MIA,SAV,7.6546184738955825
MIA,SDF,13.633744855967079
MIA,SEA,8.446601941747574
MIA,SFO,12.369294605809129
MIA,SJC,-28.0
MIA,SJU,9.76194939081537
MIA,SLC,-3.2100840336134455
MIA,STL,6.15945945945946
MIA,STT,0.36446469248291574
MIA,STX,7.421221864951768
MIA,SWF,30.0
MIA,SYR,9.428571428571429
MIA,TLH,0.6480331262939959
MIA,TPA,5.6948453608247425
MIA,TTN,-9.875
MIA,TUL,61.8125
MIA,TYS,0.7873563218390804
MIA,XNA,1.5375
MKE,ATL,-4.865808823529412
MKE,ATW,0.0
MKE,AZA,5.5
MKE,BNA,-1.0482954545454546
MKE,BOS,4.332298136645963
MKE,BWI,-3.2479338842975207
MKE,CLE,-6.63768115942029
MKE,CLT,-0.41638225255972694
MKE,DAL,0.03164556962025317
MKE,DCA,1.5573770491803278
MKE,DEN,3.0424063116370808
MKE,DFW,8.302231237322514
MKE,DTW,1.2317784256559767
MKE,EWR,10.598159509202453
MKE,FLL,1.3177570093457944
MKE,HOU,-9.706521739130435
MKE,IAH,1.4333333333333333
MKE,JFK,10.571428571428571
MKE,LAS,0.5379426644182125
MKE,LAX,4.379746835443038
MKE,LGA,8.837591240875913
MKE,MCI,0.30303030303030304
MKE,MCO,2.3859649122807016
MKE,MIA,3.6296296296296298
MKE,MSP,1.530104712041885
MKE,ORD,8.329856584093871
MKE,PGD,0.6666666666666666
MKE,PHL,2.7282051282051283
MKE,PHX,-1.8984375
MKE,PIE,-1.6666666666666667
MKE,RDU,-15.5
MKE,RSW,-1.756183745583039
MKE,SAN,9.142857142857142
MKE,SEA,-5.158536585365853
MKE,SFB,12.0
MKE,SFO,3.0
MKE,SLC,-4.626506024096385
MKE,SRQ,-4.222222222222222
MKE,STL,0.654320987654321
MKE,TPA,2.6143790849673203
