origin,destination,month,avg_route_month_delay
FNT,PIE,7,82.83333333333333
FNT,PIE,8,-1.25
FNT,PIE,9,310.0
FNT,PIE,10,27.125
FNT,PIE,11,-2.0
FNT,PIE,12,16.625
FNT,SAV,4,-24.0
FNT,SAV,6,-18.0
FNT,SAV,7,13.0
FNT,SFB,1,4.875
FNT,SFB,2,8.454545454545455
FNT,SFB,3,21.27777777777778
FNT,SFB,4,0.9285714285714286
FNT,SFB,5,4.071428571428571
FNT,SFB,6,13.857142857142858
FNT,SFB,7,39.142857142857146
FNT,SFB,8,8.5
FNT,SFB,9,-5.0
FNT,SFB,10,3.1666666666666665
FNT,SFB,11,6.5
FNT,SFB,12,15.4
FNT,SRQ,1,43.666666666666664
FNT,SRQ,2,-3.2
FNT,SRQ,3,49.666666666666664
FNT,SRQ,4,4.285714285714286
FNT,SRQ,5,15.75
FNT,SRQ,6,24.0
FNT,SRQ,7,17.0
FNT,SRQ,8,32.0
FNT,SRQ,9,129.0
FNT,SRQ,10,-2.5
FNT,SRQ,11,11.5
FNT,SRQ,12,10.0
FOD,DEN,1,-15.0
FOD,DEN,2,-21.0
FOD,DEN,3,673.0
FOD,DEN,10,-42.0
FOD,DEN,11,-22.0
FOD,MCW,1,-0.75
FOD,MCW,2,-14.333333333333334
FOD,MCW,3,4.666666666666667
FOD,MCW,4,-11.0
FOD,MCW,5,-12.0
FOD,MCW,6,87.23076923076923
FOD,MCW,7,-7.833333333333333
FOD,MCW,8,15.285714285714286
FOD,MCW,9,46.5
FOD,MCW,10,-7.25
FOD,MCW,11,5.0
FOD,MCW,12,2.0
FOD,ORD,1,-12.0
FOD,ORD,2,-25.333333333333332
FOD,ORD,3,-10.11111111111111
FOD,ORD,4,-21.375
FOD,ORD,5,-31.5
FOD,ORD,6,11.5
FOD,ORD,7,-19.11111111111111
FOD,ORD,8,-13.142857142857142
FOD,ORD,9,73.0
FOD,ORD,10,-26.4
FOD,ORD,11,11.0
FOD,ORD,12,-17.666666666666668
FSD,ATL,1,-17.0
FSD,ATL,2,8.307692307692308
FSD,ATL,3,-7.666666666666667
FSD,ATL,4,-5.153846153846154
FSD,ATL,5,-5.142857142857143
FSD,ATL,6,-9.666666666666666
FSD,ATL,7,-0.23076923076923078
FSD,ATL,8,-8.083333333333334
FSD,ATL,9,-6.444444444444445
FSD,ATL,10,36.8
FSD,ATL,11,-0.3076923076923077
FSD,ATL,12,117.66666666666667
FSD,AUS,1,92.0
FSD,AUS,2,20.5
FSD,AUS,3,-6.333333333333333
FSD,AUS,4,-19.666666666666668
FSD,AUS,5,-4.0
FSD,AUS,7,-14.0
FSD,AUS,8,-25.666666666666668
FSD,AUS,11,42.5
FSD,AUS,12,8.0
FSD,AZA,1,-2.75
FSD,AZA,2,1.0909090909090908
FSD,AZA,3,10.583333333333334
FSD,AZA,4,2.6153846153846154
FSD,AZA,5,3.888888888888889
FSD,AZA,6,11.428571428571429
FSD,AZA,7,2.4444444444444446
FSD,AZA,8,8.333333333333334
FSD,AZA,9,-12.333333333333334
FSD,AZA,10,16.272727272727273
FSD,AZA,11,14.11111111111111
FSD,AZA,12,26.0
FSD,BNA,1,0.0
FSD,BNA,2,-17.0
FSD,BNA,4,670.5
FSD,BNA,5,-15.0
FSD,BNA,6,39.2
FSD,BNA,7,89.0
FSD,BNA,8,-10.333333333333334
FSD,BNA,9,2.0
FSD,BNA,10,7.0
FSD,BNA,11,3.5
FSD,BNA,12,0.0
FSD,CLT,1,-6.0
FSD,CLT,2,52.0
FSD,CLT,3,3.1666666666666665
FSD,CLT,4,-15.0
FSD,CLT,5,7.571428571428571
FSD,CLT,6,-29.0
FSD,CLT,7,-20.555555555555557
FSD,CLT,8,-12.0
FSD,CLT,9,-14.5
FSD,CLT,10,-25.0
FSD,CLT,11,-22.571428571428573
FSD,CLT,12,-18.75
FSD,DEN,1,24.185185185185187
FSD,DEN,2,21.807692307692307
FSD,DEN,3,9.147540983606557
FSD,DEN,4,3.0
FSD,DEN,5,-1.9782608695652173
FSD,DEN,6,9.391304347826088
FSD,DEN,7,13.523809523809524
FSD,DEN,8,3.2
FSD,DEN,9,-6.8125
FSD,DEN,10,-0.24
FSD,DEN,11,-0.6538461538461539
FSD,DEN,12,-3.942857142857143
FSD,DFW,1,-0.4
FSD,DFW,2,15.90625
FSD,DFW,3,26.955555555555556
FSD,DFW,4,3.84375
FSD,DFW,5,-5.0
FSD,DFW,6,22.416666666666668
FSD,DFW,7,-1.4054054054054055
FSD,DFW,8,51.23809523809524
FSD,DFW,9,1.0
FSD,DFW,10,5.966666666666667
FSD,DFW,11,19.205882352941178
FSD,DFW,12,13.59375
FSD,FLL,3,113.5
FSD,FLL,5,-36.0
FSD,FLL,11,-5.0
FSD,FLL,12,23.0
FSD,LAS,1,-8.25
FSD,LAS,2,-5.3
FSD,LAS,3,4.888888888888889
FSD,LAS,4,5.428571428571429
FSD,LAS,5,7.25
FSD,LAS,6,10.333333333333334
FSD,LAS,7,21.0
FSD,LAS,8,11.9
FSD,LAS,9,-2.5
FSD,LAS,10,5.625
FSD,LAS,11,21.75
FSD,LAS,12,6.4
FSD,LAX,6,41.5
FSD,LAX,7,47.0
FSD,LAX,8,5.5
FSD,MCO,11,-24.0
FSD,MCO,12,-2.0
FSD,MSP,1,9.779411764705882
FSD,MSP,2,0.6835443037974683
FSD,MSP,3,-4.402597402597403
FSD,MSP,4,-6.866666666666666
FSD,MSP,5,-9.517857142857142
FSD,MSP,6,-9.459183673469388
FSD,MSP,7,-5.446153846153846
FSD,MSP,8,-1.7066666666666668
FSD,MSP,9,-1.1451612903225807
FSD,MSP,10,-11.378787878787879
FSD,MSP,11,-5.015625
FSD,MSP,12,5.226415094339623
FSD,ORD,1,14.142857142857142
FSD,ORD,2,29.7
FSD,ORD,3,-1.509433962264151
FSD,ORD,4,3.7555555555555555
FSD,ORD,5,3.0
FSD,ORD,6,11.229508196721312
FSD,ORD,7,-1.1296296296296295
FSD,ORD,8,9.0
FSD,ORD,9,9.813953488372093
FSD,ORD,10,0.6721311475409836
FSD,ORD,11,-0.023255813953488372
FSD,ORD,12,-1.5961538461538463
FSD,PGD,1,35.833333333333336
FSD,PGD,2,1.5
FSD,PGD,3,-12.0
FSD,PGD,4,6.333333333333333
FSD,PGD,5,-5.0
FSD,PGD,8,-21.0
FSD,PGD,12,-12.0
FSD,PHX,1,0.5
FSD,PHX,2,0.8888888888888888
FSD,PHX,3,0.25
FSD,PHX,4,-4.6923076923076925
FSD,PHX,5,-1.1875
FSD,PHX,6,24.310344827586206
FSD,PHX,7,27.736842105263158
FSD,PHX,8,4.705882352941177
FSD,PHX,9,-14.454545454545455
FSD,PHX,10,4.705882352941177
FSD,PHX,11,1.0
FSD,PHX,12,-10.666666666666666
FSD,PIE,1,-5.0
FSD,PIE,2,59.0
FSD,PIE,3,26.5
FSD,PIE,4,46.0
FSD,PIE,5,-6.333333333333333
FSD,PIE,6,-3.5
FSD,PIE,7,-12.5
FSD,PIE,8,39.5
FSD,PIE,12,-0.5
FSD,SAN,6,0.0
FSD,SAN,7,26.666666666666668
FSD,SFB,1,-5.666666666666667
FSD,SFB,2,-4.0
FSD,SFB,3,5.2
FSD,SFB,4,8.666666666666666
FSD,SFB,5,-14.0
FSD,SFB,6,26.25
FSD,SFB,7,15.2
FSD,SFB,8,-12.0
FSD,SFB,10,34.666666666666664
FSD,SFB,11,-8.0
FSD,SFB,12,4.833333333333333
FSD,SNA,1,12.0
FSD,SNA,4,-3.0
FSD,SNA,8,18.5
FSD,SNA,9,-10.0
FSD,SNA,10,-3.0
FSD,SNA,11,7.0
FSD,SNA,12,45.0
FSM,ATL,1,0.08333333333333333
FSM,ATL,2,1.8
FSM,ATL,3,-6.666666666666667
FSM,ATL,4,2.0
FSM,ATL,5,-20.333333333333332
FSM,ATL,6,20.545454545454547
FSM,ATL,7,-24.4
FSM,ATL,8,-11.8
FSM,ATL,9,-16.8
FSM,ATL,10,38.8
FSM,ATL,11,3.3333333333333335
FSM,ATL,12,5.4
FSM,DFW,1,9.906976744186046
FSM,DFW,2,0.8775510204081632
FSM,DFW,3,-2.4833333333333334
FSM,DFW,4,-0.2535211267605634
FSM,DFW,5,-1.4444444444444444
FSM,DFW,6,20.21153846153846
FSM,DFW,7,-0.53125
FSM,DFW,8,-2.5555555555555554
FSM,DFW,9,5.622222222222222
FSM,DFW,10,4.479166666666667
FSM,DFW,11,10.194444444444445
FSM,DFW,12,29.166666666666668
FWA,ATL,1,8.090909090909092
FWA,ATL,2,14.264705882352942
FWA,ATL,3,1.9777777777777779
FWA,ATL,4,10.657894736842104
FWA,ATL,5,-1.2173913043478262
FWA,ATL,6,14.11111111111111
FWA,ATL,7,9.297872340425531
FWA,ATL,8,-10.666666666666666
FWA,ATL,9,-2.5
FWA,ATL,10,1.8979591836734695
FWA,ATL,11,-2.5660377358490565
FWA,ATL,12,-3.085714285714286
FWA,AZA,1,15.75
FWA,AZA,2,7.0
FWA,AZA,3,1.0
FWA,AZA,4,-3.875
FWA,AZA,5,-15.0
FWA,AZA,6,23.666666666666668
FWA,AZA,7,50.75
FWA,AZA,10,8.333333333333334
FWA,AZA,11,27.0
FWA,AZA,12,55.0
FWA,CLT,1,33.285714285714285
FWA,CLT,2,21.4
FWA,CLT,3,-4.4375
FWA,CLT,4,1.1578947368421053
FWA,CLT,5,46.333333333333336
FWA,CLT,6,-0.07142857142857142
FWA,CLT,7,-4.866666666666666
FWA,CLT,8,-7.235294117647059
FWA,CLT,9,4.3
FWA,CLT,10,3.8461538461538463
FWA,CLT,11,-4.9411764705882355
FWA,CLT,12,-9.6875
FWA,DFW,1,11.5
FWA,DFW,2,18.9375
FWA,DFW,3,-1.7241379310344827
FWA,DFW,4,-8.10344827586207
FWA,DFW,5,-8.605263157894736
FWA,DFW,6,16.457142857142856
FWA,DFW,7,4.4324324324324325
FWA,DFW,8,1.75
FWA,DFW,9,-9.933333333333334
FWA,DFW,10,61.7
FWA,DFW,11,13.56
FWA,DFW,12,69.46153846153847
FWA,DTW,1,2.95
FWA,DTW,2,6.647058823529412
FWA,DTW,3,-15.875
FWA,DTW,4,1.7916666666666667
FWA,DTW,5,2.8095238095238093
FWA,DTW,6,5.1875
FWA,DTW,7,3.607142857142857
FWA,DTW,8,-5.409090909090909
FWA,DTW,9,-7.739130434782608
FWA,DTW,10,-2.6956521739130435
FWA,DTW,11,-1.8181818181818181
FWA,DTW,12,-7.2105263157894735
FWA,LAS,1,-14.5
FWA,LAS,2,9.75
FWA,LAS,3,-47.0
FWA,LAS,4,0.8
FWA,LAS,5,19.0
FWA,LAS,6,9.0
FWA,LAS,7,-3.0
FWA,LAS,8,364.0
FWA,LAS,9,0.5
FWA,LAS,11,23.0
FWA,LAS,12,2.0
FWA,MSP,1,-5.666666666666667
FWA,MSP,2,-4.375
FWA,MSP,3,-0.8461538461538461
FWA,MSP,4,26.818181818181817
FWA,MSP,5,-12.363636363636363
FWA,MSP,6,-19.375
FWA,MSP,7,9.272727272727273
FWA,MSP,8,13.307692307692308
FWA,MSP,9,-2.5714285714285716
FWA,MSP,10,65.28571428571429
FWA,MSP,11,-18.11111111111111
FWA,MSP,12,-12.444444444444445
FWA,MYR,5,45.0
FWA,MYR,6,5.571428571428571
FWA,MYR,7,-13.8
FWA,MYR,8,11.25
FWA,ORD,1,17.333333333333332
FWA,ORD,2,15.606060606060606
FWA,ORD,3,-6.628571428571429
FWA,ORD,4,-3.2666666666666666
FWA,ORD,5,17.321428571428573
FWA,ORD,6,8.551724137931034
FWA,ORD,7,4.6461538461538465
FWA,ORD,8,8.03370786516854
FWA,ORD,9,-6.588235294117647
FWA,ORD,10,2.3469387755102042
FWA,ORD,11,-10.679245283018869
FWA,ORD,12,0.16129032258064516
FWA,PGD,1,33.76923076923077
FWA,PGD,2,22.076923076923077
FWA,PGD,3,21.071428571428573
FWA,PGD,4,13.538461538461538
FWA,PGD,5,28.714285714285715
FWA,PGD,6,7.166666666666667
FWA,PGD,7,28.4
FWA,PGD,8,42.4
FWA,PGD,9,89.5
FWA,PGD,10,26.666666666666668
FWA,PGD,11,46.666666666666664
FWA,PGD,12,10.125
FWA,PHL,5,23.75
FWA,PHL,6,3.0
FWA,PIE,1,-33.0
FWA,PIE,2,71.85714285714286
FWA,PIE,3,7.9411764705882355
FWA,PIE,4,11.3
FWA,PIE,5,7.666666666666667
FWA,PIE,6,34.875
FWA,PIE,7,16.0
FWA,PIE,8,-3.0
FWA,PIE,9,-16.5
FWA,PIE,10,-6.875
FWA,PIE,11,-8.0
FWA,PIE,12,20.22222222222222
FWA,SFB,1,-11.0
FWA,SFB,2,3.0
FWA,SFB,3,3.3
FWA,SFB,4,-9.0
FWA,SFB,5,9.0
FWA,SFB,6,15.285714285714286
FWA,SFB,7,-13.25
FWA,SFB,8,22.428571428571427
FWA,SFB,9,-11.333333333333334
FWA,SFB,10,51.333333333333336
FWA,SFB,11,3.4
FWA,SFB,12,8.0
FWA,SRQ,2,17.666666666666668
FWA,SRQ,3,-2.25
FWA,SRQ,4,33.333333333333336
FWA,SRQ,6,-10.0
FWA,SRQ,7,74.0
FWA,SRQ,8,12.0
FWA,SRQ,10,-2.0
FWA,SRQ,11,125.25
FWA,SRQ,12,36.5
GCC,DEN,1,8.06060606060606
GCC,DEN,2,27.636363636363637
GCC,DEN,3,-3.0526315789473686
GCC,DEN,4,2.6818181818181817
GCC,DEN,5,2.090909090909091
GCC,DEN,6,3.4782608695652173
GCC,DEN,7,2.7419354838709675
GCC,DEN,8,5.7727272727272725
GCC,DEN,9,-11.947368421052632
GCC,DEN,10,-2.2
GCC,DEN,11,14.227272727272727
GCC,DEN,12,2.903225806451613
GCC,SHR,5,-25.0
GCC,SHR,6,-2.3333333333333335
GCC,SHR,7,-10.0
GCK,DFW,1,2.9473684210526314
GCK,DFW,2,2.6129032258064515
GCK,DFW,3,2.8684210526315788
GCK,DFW,4,-7.314285714285714
GCK,DFW,5,23.041666666666668
GCK,DFW,6,17.133333333333333
GCK,DFW,7,-1.3421052631578947
GCK,DFW,8,-8.833333333333334
GCK,DFW,9,-4.304347826086956
GCK,DFW,10,2.72
GCK,DFW,11,-0.896551724137931
GCK,DFW,12,5.241379310344827
GEG,ATL,1,-14.2
GEG,ATL,2,-4.625
GEG,ATL,3,-1.75
GEG,ATL,4,1.5555555555555556
GEG,ATL,5,-2.8
GEG,ATL,6,-3.111111111111111
GEG,ATL,7,-5.090909090909091
GEG,ATL,8,-9.88888888888889
GEG,ATL,9,-10.0
GEG,ATL,10,-11.857142857142858
GEG,ATL,11,16.22222222222222
GEG,ATL,12,16.375
GEG,AZA,1,138.5
GEG,AZA,2,53.25
GEG,AZA,3,25.0
GEG,AZA,5,2.0
GEG,AZA,6,39.0
GEG,AZA,7,0.0
GEG,AZA,10,-14.0
GEG,AZA,11,12.5
GEG,AZA,12,55.25
GEG,BOI,1,0.92
GEG,BOI,2,-2.5
GEG,BOI,3,-7.173913043478261
GEG,BOI,4,-6.857142857142857
GEG,BOI,5,3.7586206896551726
GEG,BOI,6,-3.896551724137931
GEG,BOI,7,-2.0
GEG,BOI,8,6.111111111111111
GEG,BOI,9,-4.052631578947368
GEG,BOI,10,6.538461538461538
GEG,BOI,11,23.384615384615383
GEG,BOI,12,22.77777777777778
GEG,DEN,1,3.476923076923077
GEG,DEN,2,-1.2714285714285714
GEG,DEN,3,6.67948717948718
GEG,DEN,4,-0.7605633802816901
GEG,DEN,5,-3.3472222222222223
GEG,DEN,6,14.924242424242424
GEG,DEN,7,-0.47560975609756095
GEG,DEN,8,2.595505617977528
GEG,DEN,9,-3.4423076923076925
GEG,DEN,10,-7.174603174603175
GEG,DEN,11,-4.081632653061225
GEG,DEN,12,13.65079365079365
GEG,DFW,1,24.11764705882353
GEG,DFW,2,21.736842105263158
GEG,DFW,3,-10.666666666666666
GEG,DFW,4,-2.764705882352941
GEG,DFW,5,-10.941176470588236
GEG,DFW,6,46.25
GEG,DFW,7,-7.193548387096774
GEG,DFW,8,20.217391304347824
GEG,DFW,9,-3.090909090909091
GEG,DFW,10,8.28
GEG,DFW,11,7.333333333333333
GEG,DFW,12,4.833333333333333
GEG,LAS,1,-4.916666666666667
GEG,LAS,2,-6.923076923076923
GEG,LAS,3,2.688888888888889
GEG,LAS,4,-2.0
GEG,LAS,5,-0.10810810810810811
GEG,LAS,6,3.6153846153846154
GEG,LAS,7,1.653061224489796
GEG,LAS,8,-2.6176470588235294
GEG,LAS,9,-5.147058823529412
GEG,LAS,10,-5.9655172413793105
GEG,LAS,11,1.5
GEG,LAS,12,28.322580645161292
GEG,LAX,1,-0.09090909090909091
GEG,LAX,2,-4.357142857142857
GEG,LAX,3,-0.6521739130434783
GEG,LAX,4,-7.090909090909091
GEG,LAX,5,-7.090909090909091
GEG,LAX,6,-2.1875
GEG,LAX,7,22.166666666666668
GEG,LAX,8,-9.12
GEG,LAX,9,-3.76
GEG,LAX,10,-4.85
GEG,LAX,11,-3.4
GEG,LAX,12,22.08695652173913
GEG,MDW,6,9.0
GEG,MDW,7,-1.6666666666666667
GEG,MDW,8,17.666666666666668
GEG,MDW,9,-0.5
GEG,MSP,1,-5.46875
GEG,MSP,2,1.53125
GEG,MSP,3,15.285714285714286
GEG,MSP,4,-6.72
GEG,MSP,5,-8.5
GEG,MSP,6,25.454545454545453
GEG,MSP,7,-5.512195121951219
GEG,MSP,8,2.891891891891892
GEG,MSP,9,3.0
GEG,MSP,10,4.666666666666667
GEG,MSP,11,13.761904761904763
GEG,MSP,12,-3.533333333333333
GEG,OAK,1,-5.862068965517241
GEG,OAK,2,-12.869565217391305
GEG,OAK,3,2.392857142857143
GEG,OAK,4,-7.954545454545454
GEG,OAK,5,-2.230769230769231
GEG,OAK,6,-3.066666666666667
GEG,OAK,7,5.714285714285714
GEG,OAK,8,-5.516129032258065
GEG,OAK,9,-4.038461538461538
GEG,OAK,10,-10.368421052631579
GEG,OAK,11,-8.952380952380953
GEG,OAK,12,4.523809523809524
GEG,ORD,1,-2.8181818181818183
GEG,ORD,2,-7.0
GEG,ORD,3,-7.0
GEG,ORD,4,23.25
GEG,ORD,5,-12.25
GEG,ORD,6,38.588235294117645
GEG,ORD,7,94.47058823529412
GEG,ORD,8,15.9
GEG,ORD,9,7.0588235294117645
GEG,ORD,10,32.0
GEG,ORD,11,-37.5
GEG,ORD,12,-26.5
GEG,PAE,1,-5.428571428571429
GEG,PAE,2,-7.142857142857143
GEG,PAE,3,-1.0
GEG,PAE,4,-0.5
GEG,PAE,5,-11.4
GEG,PAE,6,6.0
GEG,PAE,7,-3.0
GEG,PAE,8,-16.5
GEG,PAE,9,-6.454545454545454
GEG,PAE,10,-9.0
GEG,PAE,11,67.0
GEG,PAE,12,0.7142857142857143
GEG,PDX,1,1.5217391304347827
GEG,PDX,2,-3.8181818181818183
GEG,PDX,3,14.1
GEG,PDX,4,-3.3225806451612905
GEG,PDX,5,4.8
GEG,PDX,6,1.48
GEG,PDX,7,-3.75
GEG,PDX,8,-3.392857142857143
GEG,PDX,9,-7.96
GEG,PDX,10,-7.318181818181818
GEG,PDX,11,5.7407407407407405
GEG,PDX,12,16.608695652173914
GEG,PHX,1,-13.06060606060606
GEG,PHX,2,34.56666666666667
GEG,PHX,3,-12.15625
GEG,PHX,4,4.358974358974359
GEG,PHX,5,1.5789473684210527
GEG,PHX,6,21.41025641025641
GEG,PHX,7,14.419354838709678
GEG,PHX,8,-4.911764705882353
GEG,PHX,9,-7.161290322580645
GEG,PHX,10,21.65714285714286
GEG,PHX,11,-1.0588235294117647
GEG,PHX,12,8.296296296296296
GEG,SAN,1,12.8
GEG,SAN,2,2.7
GEG,SAN,3,-3.111111111111111
GEG,SAN,4,-13.23076923076923
GEG,SAN,5,3.5
GEG,SAN,6,-4.888888888888889
GEG,SAN,7,3.727272727272727
GEG,SAN,8,5.285714285714286
GEG,SAN,9,-8.636363636363637
GEG,SAN,10,-8.25
GEG,SAN,11,-9.444444444444445
GEG,SAN,12,14.75
GEG,SEA,1,3.3333333333333335
GEG,SEA,2,0.6742857142857143
GEG,SEA,3,-4.634285714285714
GEG,SEA,4,5.005649717514125
GEG,SEA,5,-3.316326530612245
GEG,SEA,6,-4.695
GEG,SEA,7,0.042328042328042326
GEG,SEA,8,-0.7929515418502202
GEG,SEA,9,-3.5105263157894737
GEG,SEA,10,-0.3515151515151515
GEG,SEA,11,9.290123456790123
GEG,SEA,12,11.095238095238095
GEG,SFO,1,20.548387096774192
GEG,SFO,2,19.055555555555557
GEG,SFO,3,13.470588235294118
GEG,SFO,4,12.05
GEG,SFO,5,-12.454545454545455
GEG,SFO,6,-0.7368421052631579
GEG,SFO,7,0.1
GEG,SFO,8,7.5
GEG,SFO,9,2.5
GEG,SFO,10,-13.633333333333333
GEG,SFO,11,-4.928571428571429
GEG,SFO,12,19.466666666666665
GEG,SJC,1,-2.45
GEG,SJC,2,-1.6666666666666667
GEG,SJC,3,-6.0
GEG,SJC,4,-8.4
GEG,SJC,5,-4.3
GEG,SJC,6,-2.5555555555555554
GEG,SJC,7,20.952380952380953
GEG,SJC,8,7.45
GEG,SJC,9,-3.6363636363636362
GEG,SJC,10,-6.6
GEG,SJC,11,0.9230769230769231
GEG,SJC,12,12.5
GEG,SLC,1,-8.421875
GEG,SLC,2,-4.1525423728813555
GEG,SLC,3,13.234375
GEG,SLC,4,-4.483870967741935
GEG,SLC,5,8.40677966101695
GEG,SLC,6,1.5636363636363637
GEG,SLC,7,2.8714285714285714
GEG,SLC,8,-0.8181818181818182
GEG,SLC,9,-6.32258064516129
GEG,SLC,10,-7.377358490566038
GEG,SLC,11,-2.2096774193548385
GEG,SLC,12,4.09375
GEG,SMF,1,3.2666666666666666
GEG,SMF,2,-11.222222222222221
GEG,SMF,3,-6.705882352941177
GEG,SMF,4,-5.178571428571429
GEG,SMF,5,8.166666666666666
GEG,SMF,6,5.857142857142857
GEG,SMF,7,18.555555555555557
GEG,SMF,8,-3.473684210526316
GEG,SMF,9,13.909090909090908
GEG,SMF,10,27.272727272727273
GEG,SMF,11,-9.181818181818182
GEG,SMF,12,7.478260869565218
GEG,SNA,2,0.5
GEG,SNA,3,21.666666666666668
GEG,SNA,4,-7.0
GEG,SNA,6,42.333333333333336
GEG,SNA,7,4.333333333333333
GEG,SNA,8,163.57142857142858
GEG,SNA,9,-5.666666666666667
GEG,SNA,10,13.5
GEG,SNA,11,44.0
GEG,SNA,12,181.0
GFK,AZA,1,7.714285714285714
GFK,AZA,2,15.125
GFK,AZA,3,3.7
GFK,AZA,4,-9.166666666666666
GFK,AZA,5,-3.0
GFK,AZA,8,14.0
GFK,AZA,10,-16.333333333333332
GFK,AZA,11,18.666666666666668
GFK,AZA,12,110.5
GFK,LAS,1,-20.8
GFK,LAS,2,-22.4
GFK,LAS,3,-1.3333333333333333
GFK,LAS,4,-3.25
GFK,LAS,5,22.6
GFK,LAS,6,9.6
GFK,LAS,7,10.8
GFK,LAS,8,3.0
GFK,LAS,9,-1.8333333333333333
GFK,LAS,10,9.25
GFK,LAS,11,-8.4
GFK,LAS,12,8.333333333333334
GFK,MSP,1,-0.25
GFK,MSP,2,1.0
GFK,MSP,3,1.2333333333333334
GFK,MSP,4,-12.093023255813954
GFK,MSP,5,-13.974358974358974
GFK,MSP,6,-0.76
GFK,MSP,7,-5.773584905660377
GFK,MSP,8,-11.720930232558139
GFK,MSP,9,-3.18
GFK,MSP,10,-6.1020408163265305
GFK,MSP,11,-10.35
GFK,MSP,12,2.4444444444444446
GFK,SFB,2,75.75
GFK,SFB,4,-37.0
GFK,SFB,12,35.0
GGG,DFW,1,2.108108108108108
GGG,DFW,2,12.931034482758621
GGG,DFW,3,14.8
GGG,DFW,4,-0.9285714285714286
GGG,DFW,5,6.465116279069767
GGG,DFW,6,9.170731707317072
GGG,DFW,7,45.0
GGG,DFW,8,-0.03125
GGG,DFW,9,-6.151515151515151
GGG,DFW,10,7.689655172413793
GGG,DFW,11,-9.35
GGG,DFW,12,-4.481481481481482
GJT,AZA,1,-0.3333333333333333
GJT,AZA,2,29.428571428571427
GJT,AZA,3,-6.0
GJT,AZA,4,-15.666666666666666
GJT,AZA,5,-26.666666666666668
GJT,AZA,6,-0.25
GJT,AZA,7,29.833333333333332
GJT,AZA,11,4.75
GJT,AZA,12,84.0
GJT,DEN,1,0.8461538461538461
GJT,DEN,2,8.066666666666666
GJT,DEN,3,3.090909090909091
GJT,DEN,4,-3.1944444444444446
GJT,DEN,5,34.225
GJT,DEN,6,24.542857142857144
GJT,DEN,7,40.981818181818184
GJT,DEN,8,43.935483870967744
GJT,DEN,9,2.702127659574468
GJT,DEN,10,3.9814814814814814
GJT,DEN,11,4.1568627450980395
GJT,DEN,12,6.0476190476190474
GJT,DFW,1,11.925925925925926
GJT,DFW,2,1.2641509433962264
GJT,DFW,3,-2.13953488372093
GJT,DFW,4,25.027027027027028
GJT,DFW,5,21.16216216216216
GJT,DFW,6,-5.681818181818182
GJT,DFW,7,-1.8095238095238095
GJT,DFW,8,0.8695652173913043
GJT,DFW,9,-6.366666666666666
GJT,DFW,10,-6.181818181818182
GJT,DFW,11,3.2432432432432434
GJT,DFW,12,0.6666666666666666
GJT,LAS,1,-1.2
GJT,LAS,2,11.25
GJT,LAS,3,6.0
GJT,LAS,4,-4.0
GJT,LAS,5,39.285714285714285
GJT,LAS,6,2.5
GJT,LAS,7,14.4
GJT,LAS,8,20.5
GJT,LAS,9,5.0
GJT,LAS,10,244.25
GJT,LAS,11,-0.7142857142857143
GJT,LAS,12,5.25
GJT,LAX,6,6.333333333333333
GJT,LAX,7,-2.0
GJT,MTJ,5,-10.0
GJT,MTJ,6,-15.5
GJT,ORD,7,-8.0
GJT,ORD,8,-7.0
GJT,PHX,1,-4.1
GJT,PHX,2,5.823529411764706
GJT,PHX,3,2.6666666666666665
GJT,PHX,4,20.72
GJT,PHX,5,-12.857142857142858
GJT,PHX,6,-9.4
GJT,PHX,7,-6.6571428571428575
GJT,PHX,8,-0.9696969696969697
GJT,PHX,9,1.3666666666666667
GJT,PHX,10,0.35135135135135137
GJT,PHX,11,-2.96875
GJT,PHX,12,1.7096774193548387
GJT,SLC,1,-10.903225806451612
GJT,SLC,2,5.9
GJT,SLC,3,-0.4482758620689655
GJT,SLC,4,-1.105263157894737
GJT,SLC,5,-4.294117647058823
GJT,SLC,6,22.454545454545453
GJT,SLC,7,1.7647058823529411
GJT,SLC,8,-2.0277777777777777
GJT,SLC,9,3.25
GJT,SLC,10,-2.896551724137931
GJT,SLC,11,45.333333333333336
GJT,SLC,12,11.925925925925926
GJT,SNA,1,2.3333333333333335
GJT,SNA,2,-25.0
GJT,SNA,4,-21.0
GJT,SNA,6,46.0
GJT,SNA,7,17.0
GJT,SNA,8,21.0
GJT,SNA,9,-17.0
GJT,SNA,10,-1.0
GJT,SNA,12,-8.0
GNV,ATL,1,-3.2
GNV,ATL,2,1.9894736842105263
GNV,ATL,3,12.345238095238095
GNV,ATL,4,4.909090909090909
GNV,ATL,5,2.9466666666666668
GNV,ATL,6,0.23728813559322035
GNV,ATL,7,3.7971014492753623
GNV,ATL,8,0.23376623376623376
GNV,ATL,9,-9.017857142857142
GNV,ATL,10,-1.8615384615384616
GNV,ATL,11,-5.486486486486487
GNV,ATL,12,-2.7796610169491527
GNV,CLT,1,3.36734693877551
GNV,CLT,2,12.176470588235293
GNV,CLT,3,-3.2962962962962963
GNV,CLT,4,4.459016393442623
GNV,CLT,5,5.574468085106383
GNV,CLT,6,5.5588235294117645
GNV,CLT,7,17.574468085106382
GNV,CLT,8,11.020833333333334
GNV,CLT,9,-8.891891891891891
GNV,CLT,10,-1.7659574468085106
GNV,CLT,11,8.577777777777778
